epoch,model,dataset,seed,split_seed,layer,activation_entropy,train_loss,val_loss,train_accuracy,val_accuracy,val_generalization_gap,source_file
11,cnn,FashionMNIST,2,42,relu1,5.113918459463114,0.1617789619779586,0.2313094425559043,0.94106,0.9187,0.02236,cnn_FashionMNIST_seed2_entropy_history.csv
11,cnn,FashionMNIST,2,42,relu2,3.622654805037424,0.1617789619779586,0.2313094425559043,0.94106,0.9187,0.02236,cnn_FashionMNIST_seed2_entropy_history.csv
11,cnn,FashionMNIST,2,42,relu3,3.633407756550696,0.1617789619779586,0.2313094425559043,0.94106,0.9187,0.02236,cnn_FashionMNIST_seed2_entropy_history.csv
12,cnn,FashionMNIST,2,42,relu1,5.363729240255924,0.1503662507581711,0.232554259109497,0.9439,0.9147,0.0292,cnn_FashionMNIST_seed2_entropy_history.csv
12,cnn,FashionMNIST,2,42,relu2,3.2560522752404166,0.1503662507581711,0.232554259109497,0.9439,0.9147,0.0292,cnn_FashionMNIST_seed2_entropy_history.csv
12,cnn,FashionMNIST,2,42,relu3,3.4836683703247897,0.1503662507581711,0.232554259109497,0.9439,0.9147,0.0292,cnn_FashionMNIST_seed2_entropy_history.csv
13,cnn,FashionMNIST,2,42,relu1,4.9991226029047855,0.1387189616584777,0.2322697596549987,0.94934,0.9173,0.0320399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
13,cnn,FashionMNIST,2,42,relu2,3.154148912317972,0.1387189616584777,0.2322697596549987,0.94934,0.9173,0.0320399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
13,cnn,FashionMNIST,2,42,relu3,3.512766548151117,0.1387189616584777,0.2322697596549987,0.94934,0.9173,0.0320399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
14,cnn,FashionMNIST,2,42,relu1,5.096677052716397,0.1272922321724891,0.2434117271065712,0.95316,0.9118,0.0413599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
14,cnn,FashionMNIST,2,42,relu2,3.1600891308120618,0.1272922321724891,0.2434117271065712,0.95316,0.9118,0.0413599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
14,cnn,FashionMNIST,2,42,relu3,3.5210252018259296,0.1272922321724891,0.2434117271065712,0.95316,0.9118,0.0413599999999999,cnn_FashionMNIST_seed2_entropy_history.csv
15,cnn,FashionMNIST,2,42,relu1,5.013401649847099,0.1199850162220001,0.2498875923633575,0.95544,0.9147,0.04074,cnn_FashionMNIST_seed2_entropy_history.csv
15,cnn,FashionMNIST,2,42,relu2,3.23596693533264,0.1199850162220001,0.2498875923633575,0.95544,0.9147,0.04074,cnn_FashionMNIST_seed2_entropy_history.csv
15,cnn,FashionMNIST,2,42,relu3,3.556206494440229,0.1199850162220001,0.2498875923633575,0.95544,0.9147,0.04074,cnn_FashionMNIST_seed2_entropy_history.csv
16,cnn,FashionMNIST,2,42,relu1,4.995974433073826,0.108231755785942,0.2618716893672943,0.96004,0.9112,0.0488399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
16,cnn,FashionMNIST,2,42,relu2,3.228853615660303,0.108231755785942,0.2618716893672943,0.96004,0.9112,0.0488399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
16,cnn,FashionMNIST,2,42,relu3,3.515558133577198,0.108231755785942,0.2618716893672943,0.96004,0.9112,0.0488399999999999,cnn_FashionMNIST_seed2_entropy_history.csv
